,NEIBORHOOD GROUP,CLASS,SALE PRICE
11057,Manhattan,D,4600000
11058,Manhattan,D,400000
11060,Manhattan,R,895000
11061,Manhattan,R,1749879
11062,Manhattan,R,1888000
11066,Manhattan,R,731612
11067,Manhattan,R,777433
11068,Manhattan,R,850000
11069,Manhattan,R,1049306
11070,Manhattan,R,640289
11071,Manhattan,R,715000
11072,Manhattan,R,750000
11074,Manhattan,R,737722
11075,Manhattan,R,729576
11076,Manhattan,R,878749
11077,Manhattan,R,768957
11079,Manhattan,R,6000000
11080,Manhattan,R,1180000
11081,Manhattan,R,1260000
11082,Manhattan,R,2675000
11083,Manhattan,R,1945000
11086,Manhattan,R,1551375
11087,Manhattan,R,3750000
11088,Manhattan,R,2010000
11089,Manhattan,R,1875000
11090,Manhattan,R,2310000
11091,Manhattan,R,3898000
11092,Manhattan,R,1940000
11093,Manhattan,R,1600000
11094,Manhattan,R,1095000
11095,Manhattan,R,2050000
11096,Manhattan,R,980000
11097,Manhattan,R,2550000
11098,Manhattan,R,2500000
11099,Manhattan,R,2225000
11101,Manhattan,R,938800
11102,Manhattan,R,1800000
11103,Manhattan,R,1260000
11104,Manhattan,R,1265000
11105,Manhattan,R,1750000
11107,Manhattan,R,1900000
11108,Manhattan,R,3675000
11110,Manhattan,R,2625000
11112,Manhattan,R,2000000
11113,Manhattan,R,2920000
11115,Manhattan,R,700000
11116,Manhattan,R,595000
11117,Manhattan,R,850000
11118,Manhattan,R,855000
11119,Manhattan,R,935000
11120,Manhattan,R,490000
11121,Manhattan,R,525000
11123,Manhattan,R,1930000
11124,Manhattan,R,455000
11125,Manhattan,R,500000
11126,Manhattan,R,510000
11127,Manhattan,R,1210000
11128,Manhattan,R,539000
11131,Manhattan,R,451000
11134,Manhattan,R,883000
11136,Manhattan,R,850000
11137,Manhattan,R,868889
11138,Manhattan,R,1004000
11139,Manhattan,R,1753500
11140,Manhattan,R,628500
11142,Manhattan,R,580000
11143,Manhattan,R,545000
11145,Manhattan,R,640000
11146,Manhattan,R,1850000
11148,Manhattan,R,768000
11149,Manhattan,R,960000
11150,Manhattan,R,860000
11151,Manhattan,R,890000
11152,Manhattan,R,1850000
11153,Manhattan,R,1150000
11154,Manhattan,R,890000
11158,Manhattan,R,790000
11159,Manhattan,R,835000
11160,Manhattan,R,800000
11161,Manhattan,R,1750000
11162,Manhattan,R,1500000
11163,Manhattan,R,960000
11164,Manhattan,R,916425
11165,Manhattan,R,997000
11166,Manhattan,R,1450000
11167,Manhattan,R,1175000
11168,Manhattan,R,1725000
11169,Manhattan,R,2357500
11170,Manhattan,R,1766295
11171,Manhattan,R,3500000
11172,Manhattan,R,3300000
11173,Manhattan,R,1715000
11175,Manhattan,R,3695000
11176,Manhattan,R,2725000
11177,Manhattan,R,2775000
11178,Manhattan,R,2100000
11180,Manhattan,R,2950000
11181,Manhattan,R,6200000
11182,Manhattan,R,4175000
11183,Manhattan,R,1550000
11184,Manhattan,R,1802500
11185,Manhattan,R,4275000
11187,Manhattan,R,4350000
11188,Manhattan,R,3450000
11189,Manhattan,R,4350000
11190,Manhattan,R,3000000
11191,Manhattan,R,2575000
11192,Manhattan,R,600000
11195,Manhattan,R,700000
11196,Manhattan,R,585000
11197,Manhattan,R,695000
11198,Manhattan,R,540000
11199,Manhattan,R,750000
11200,Manhattan,R,1501918
11201,Manhattan,R,962246
11202,Manhattan,R,1795000
11203,Manhattan,R,1476462
11204,Manhattan,R,2197383
11205,Manhattan,R,3920000
11208,Manhattan,R,2960000
11209,Manhattan,R,2695000
11210,Manhattan,R,699000
11211,Manhattan,R,800000
11212,Manhattan,R,2000000
11213,Manhattan,R,1740740
11214,Manhattan,R,1530938
11215,Manhattan,R,1700000
11216,Manhattan,R,1820000
11217,Manhattan,R,636757
11218,Manhattan,R,751977
11219,Manhattan,R,890000
11220,Manhattan,R,1049490
11221,Manhattan,R,842000
11223,Manhattan,R,775000
11225,Manhattan,R,1194916
11226,Manhattan,R,1067635
11227,Manhattan,R,1205098
11228,Manhattan,R,785000
11229,Manhattan,R,635000
11230,Manhattan,R,625000
11232,Manhattan,R,1770000
11233,Manhattan,R,950000
11234,Manhattan,R,1072000
11235,Manhattan,R,3640000
11236,Manhattan,R,1110000
11237,Manhattan,R,750000
11238,Manhattan,R,1850000
11240,Manhattan,R,1525000
11242,Manhattan,R,1165000
11244,Manhattan,R,1850000
11248,Manhattan,R,520000
11249,Manhattan,R,460000
11250,Manhattan,R,990000
11251,Manhattan,R,1067500
11253,Manhattan,R,535000
11254,Manhattan,R,625000
11255,Manhattan,R,610000
11256,Manhattan,R,1939030
11257,Manhattan,R,660405
11258,Manhattan,R,1250000
11259,Manhattan,R,930000
11260,Manhattan,R,590000
11261,Manhattan,R,655000
11263,Manhattan,R,480000
11264,Manhattan,R,600000
11265,Manhattan,R,985000
11266,Manhattan,R,540000
11267,Manhattan,R,565000
11268,Manhattan,R,490000
11269,Manhattan,R,751000
11270,Manhattan,R,530000
11271,Manhattan,R,535000
11272,Manhattan,R,595000
11273,Manhattan,R,825000
11274,Manhattan,R,3195000
11275,Manhattan,R,3245000
11276,Manhattan,R,1160100
11277,Manhattan,R,2450000
11278,Manhattan,R,11175000
11280,Manhattan,R,4024250
11281,Manhattan,R,2900000
11282,Manhattan,R,6262237
11283,Manhattan,R,1934675
11284,Manhattan,R,3054750
11285,Manhattan,R,3258400
11286,Manhattan,R,3105662
11287,Manhattan,R,1935000
11288,Manhattan,R,4926802
11289,Manhattan,R,3197305
11290,Manhattan,R,3411137
11291,Manhattan,R,3603077
11292,Manhattan,R,2443800
11293,Manhattan,R,2115000
11294,Manhattan,R,2514059
11295,Manhattan,R,2785932
11296,Manhattan,R,1425550
11297,Manhattan,R,4123912
11298,Manhattan,R,3000000
11299,Manhattan,R,2749275
11300,Manhattan,R,3022675
11301,Manhattan,R,4092000
11302,Manhattan,R,2700000
11303,Manhattan,R,3139264
11304,Manhattan,R,2734510
11305,Manhattan,R,4205083
11306,Manhattan,R,3775000
11307,Manhattan,R,2698362
11308,Manhattan,R,1950000
11309,Manhattan,R,2927468
11310,Manhattan,R,3232943
11311,Manhattan,R,2978381
11312,Manhattan,R,4353018
11313,Manhattan,R,2760475
11314,Manhattan,R,11862612
11315,Manhattan,R,4126650
11316,Manhattan,R,3825000
11317,Manhattan,R,2800187
11318,Manhattan,R,2495221
11319,Manhattan,R,2800187
11320,Manhattan,R,3818437
11321,Manhattan,R,2902012
11322,Manhattan,R,3550000
11323,Manhattan,R,7400000
11324,Manhattan,R,4368475
11325,Manhattan,R,2672906
11326,Manhattan,R,6335551
11327,Manhattan,R,3950000
11328,Manhattan,R,3103626
11329,Manhattan,R,2545625
11330,Manhattan,R,2800187
11331,Manhattan,R,3563875
11332,Manhattan,R,2418343
11333,Manhattan,R,6750000
11334,Manhattan,R,4582125
11335,Manhattan,R,3309312
11336,Manhattan,R,3950000
11337,Manhattan,R,2902012
11338,Manhattan,R,2036500
11339,Manhattan,R,3054750
11340,Manhattan,R,937808
11341,Manhattan,R,3575000
11342,Manhattan,R,4200000
11344,Manhattan,R,3074605
11345,Manhattan,R,4530703
11346,Manhattan,R,3205451
11347,Manhattan,R,1960131
11348,Manhattan,R,3300000
11349,Manhattan,R,4429387
11350,Manhattan,R,975000
11351,Manhattan,R,4734862
11352,Manhattan,R,3175987
11353,Manhattan,R,8807862
11354,Manhattan,R,14803395
11355,Manhattan,R,6250000
11357,Manhattan,R,5078521
11358,Manhattan,R,4887600
11359,Manhattan,R,6700000
11360,Manhattan,R,6150000
11361,Manhattan,R,5376360
11362,Manhattan,R,5450000
11363,Manhattan,R,11193750
11364,Manhattan,R,1169000
11366,Manhattan,R,1190000
11368,Manhattan,R,2550000
11370,Manhattan,R,1120000
11372,Manhattan,R,850000
11374,Manhattan,R,2875000
11376,Manhattan,R,1020000
11377,Manhattan,R,1118000
11378,Manhattan,R,1041000
11379,Manhattan,R,1720000
11380,Manhattan,R,640000
11382,Manhattan,R,712500
11383,Manhattan,R,640000
11385,Manhattan,R,712500
11387,Manhattan,R,1100000
11389,Manhattan,R,1550000
11390,Manhattan,R,2100000
11391,Manhattan,R,1395000
11392,Manhattan,R,705000
11393,Manhattan,R,1500000
11394,Manhattan,R,700000
11395,Manhattan,R,2050000
11397,Manhattan,R,715000
11401,Manhattan,R,2550000
11402,Manhattan,R,2905000
11403,Manhattan,R,6300000
11404,Manhattan,R,5650000
11405,Manhattan,R,3999999
11406,Manhattan,R,2272500
11407,Manhattan,R,12500000
11408,Manhattan,R,5726000
11409,Manhattan,R,2550000
11410,Manhattan,R,3070000
11411,Manhattan,R,2240000
11413,Manhattan,R,2995000
11414,Manhattan,R,3300000
11415,Manhattan,R,3700000
11416,Manhattan,R,1098000
11417,Manhattan,R,1925000
11418,Manhattan,R,1170987
11419,Manhattan,R,3250000
11421,Manhattan,R,2558500
11423,Manhattan,R,1160000
11424,Manhattan,R,1255000
11426,Manhattan,R,1150000
11427,Manhattan,R,1200000
11428,Manhattan,R,1250000
11429,Manhattan,R,3300000
11430,Manhattan,R,3618000
11431,Manhattan,R,3050000
11432,Manhattan,R,2100000
11433,Manhattan,R,2700000
11434,Manhattan,R,1700000
11435,Manhattan,R,3753750
11437,Manhattan,R,1550000
11438,Manhattan,R,3400000
11439,Manhattan,R,3477000
11440,Manhattan,R,13150000
11442,Manhattan,R,5700000
11443,Manhattan,R,4850000
11444,Manhattan,R,3375000
11445,Manhattan,R,6100000
11446,Manhattan,R,6112500
11447,Manhattan,R,6500000
11448,Manhattan,R,3250000
11449,Manhattan,R,4175000
11451,Manhattan,R,2964634
11452,Manhattan,R,2800000
11453,Manhattan,R,2850000
11455,Manhattan,R,3950000
11457,Manhattan,R,2995000
11459,Manhattan,R,3620000
11460,Manhattan,R,3649500
11461,Manhattan,R,3500000
11465,Manhattan,R,4650000
11466,Manhattan,R,7000000
11468,Manhattan,R,7400000
11469,Manhattan,R,4650000
11470,Manhattan,R,8750000
11471,Manhattan,R,2300000
11472,Manhattan,R,2450000
11474,Manhattan,R,4900000
11475,Manhattan,R,2495000
11476,Manhattan,R,3100000
11477,Manhattan,R,3125000
11478,Manhattan,R,2950000
11479,Manhattan,R,3800000
11480,Manhattan,R,4300000
11481,Manhattan,R,4525000
11482,Manhattan,R,6771362
11483,Manhattan,R,6380000
11484,Manhattan,R,6771362
11485,Manhattan,R,8350000
11486,Manhattan,R,5396725
11487,Manhattan,R,6300000
11488,Manhattan,R,5498550
11489,Manhattan,R,7076837
11490,Manhattan,R,7280487
11491,Manhattan,R,8800000
11492,Manhattan,R,6007675
11493,Manhattan,R,7355000
11494,Manhattan,R,10250000
11495,Manhattan,R,3550000
11496,Manhattan,R,4500000
11497,Manhattan,R,3550000
11498,Manhattan,R,3250000
11499,Manhattan,R,3100000
11500,Manhattan,R,4375000
11501,Manhattan,R,3600000
11502,Manhattan,R,3300000
11503,Manhattan,R,3150000
11504,Manhattan,R,3700000
11505,Manhattan,R,3400000
11506,Manhattan,R,3250000
11507,Manhattan,R,4900000
11508,Manhattan,R,3750000
11509,Manhattan,R,5300000
11510,Manhattan,R,5350000
11511,Manhattan,R,5575000
11512,Manhattan,R,5150000
11513,Manhattan,R,4115000
11514,Manhattan,R,5100000
11515,Manhattan,R,5150000
11516,Manhattan,R,11500000
11517,Manhattan,R,4800000
11519,Manhattan,R,1700000
11520,Manhattan,R,1950000
11521,Manhattan,R,6500000
11522,Manhattan,R,4407500
11523,Manhattan,R,4300000
11524,Manhattan,R,8600000
11525,Manhattan,R,4100000
11527,Manhattan,R,10750000
11530,Manhattan,R,7350000
11531,Manhattan,R,4325000
11532,Manhattan,R,3500000
11533,Manhattan,R,10727000
11534,Manhattan,R,2950000
11537,Manhattan,R,8500000
11538,Manhattan,R,5500000
11540,Manhattan,R,5075000
11541,Manhattan,R,5995000
11542,Manhattan,R,4970000
11543,Manhattan,R,4500000
11547,Manhattan,R,4505000
11548,Manhattan,R,5400000
11549,Manhattan,R,5250000
11551,Manhattan,R,4643225
11552,Manhattan,R,6950000
11554,Manhattan,R,6112554
11555,Manhattan,R,2953000
11556,Manhattan,R,3052713
11557,Manhattan,R,13240304
11559,Manhattan,R,6562339
11560,Manhattan,R,8440917
11561,Manhattan,R,7663349
11562,Manhattan,R,13566676
11563,Manhattan,R,3729849
11564,Manhattan,R,8403617
11565,Manhattan,R,13753000
11566,Manhattan,R,10923786
11567,Manhattan,R,8753000
11568,Manhattan,R,8361731
11569,Manhattan,R,8143963
11570,Manhattan,R,7275233
11571,Manhattan,R,8632723
11572,Manhattan,R,14000000
11573,Manhattan,R,14675019
11574,Manhattan,R,11070414
11575,Manhattan,R,11814754
11576,Manhattan,R,11860066
11577,Manhattan,R,13749429
11578,Manhattan,R,8631046
11579,Manhattan,R,11203804
11580,Manhattan,R,9387889
11581,Manhattan,R,9034696
11582,Manhattan,R,11261845
11583,Manhattan,R,10755774
11584,Manhattan,R,24441054
11585,Manhattan,R,14235135
11586,Manhattan,R,20185527
11587,Manhattan,R,14258554
11588,Manhattan,R,20185527
11589,Manhattan,R,43991454
11590,Manhattan,R,3300000
11591,Manhattan,R,7050000
11602,Manhattan,R,6000000
11604,Manhattan,R,3075000
11605,Manhattan,R,3200000
11606,Manhattan,R,3047500
11607,Manhattan,R,7127750
11608,Manhattan,R,2750000
11609,Manhattan,R,5360000
11610,Manhattan,R,2810000
11611,Manhattan,R,2450000
11612,Manhattan,R,3700000
11613,Manhattan,R,2250000
11614,Manhattan,R,1950000
11616,Manhattan,R,4278690
11617,Manhattan,R,4220000
11618,Manhattan,R,4240000
11619,Manhattan,R,4200000
11620,Manhattan,R,3484785
11621,Manhattan,R,3600000
11622,Manhattan,R,4500000
11623,Manhattan,R,3563875
11624,Manhattan,R,7568437
11625,Manhattan,R,4149368
11626,Manhattan,R,4228487
11627,Manhattan,R,4350000
11628,Manhattan,R,7636875
11629,Manhattan,R,5200000
11630,Manhattan,R,6602500
11631,Manhattan,R,8650000
11633,Manhattan,R,2480000
11634,Manhattan,R,2200000
11635,Manhattan,R,2400000
11640,Manhattan,R,2950000
11641,Manhattan,R,2800000
11642,Manhattan,R,2650000
11643,Manhattan,R,2700000
11644,Manhattan,R,2500000
11645,Manhattan,R,800000
11646,Manhattan,R,3060000
11651,Manhattan,R,10850000
11652,Manhattan,R,2500000
11653,Manhattan,R,135000000
11656,Manhattan,R,1725000
11658,Manhattan,R,3500000
11659,Manhattan,R,3800000
11660,Manhattan,R,18000000
11661,Manhattan,R,3500000
11663,Manhattan,R,11500000
11665,Manhattan,R,1087500
11666,Manhattan,R,500000
11669,Manhattan,R,52500
11670,Manhattan,R,37000
11683,Manhattan,R,12346
11684,Manhattan,A,24175000
11686,Manhattan,A,20400000
11687,Manhattan,A,41000000
11689,Manhattan,A,200000
11690,Manhattan,A,8300000
11691,Manhattan,A,33200000
11692,Manhattan,A,14000000
11693,Manhattan,A,10500000
11694,Manhattan,A,19000000
11701,Manhattan,A,9900000
11702,Manhattan,A,4250000
11705,Manhattan,A,18500000
11706,Manhattan,A,6000000
11707,Manhattan,A,6350000
11708,Manhattan,A,4000000
11709,Manhattan,B,17500000
11710,Manhattan,B,6000000
11711,Manhattan,B,11200000
11712,Manhattan,B,10500000
11713,Manhattan,B,18000000
11715,Manhattan,B,7245000
11716,Manhattan,B,7050000
11718,Manhattan,B,8000000
11719,Manhattan,B,3850000
11721,Manhattan,C,6982500
11723,Manhattan,C,7220500
11725,Manhattan,C,5850000
11726,Manhattan,C,8500000
11741,Manhattan,C,5400000
11742,Manhattan,C,6724153
11744,Manhattan,C,11200000
11761,Manhattan,C,4550000
11762,Manhattan,C,1335000
11763,Manhattan,C,400000
11764,Manhattan,C,965000
11765,Manhattan,C,45000000
11766,Manhattan,C,100335
11767,Manhattan,C,490000
11768,Manhattan,C,325000
11769,Manhattan,C,300000
11770,Manhattan,C,330000
11771,Manhattan,C,345000
11772,Manhattan,C,299000
11773,Manhattan,C,507500
11774,Manhattan,C,490000
11775,Manhattan,C,420000
11776,Manhattan,C,404500
11777,Manhattan,C,379000
11778,Manhattan,C,365000
11779,Manhattan,C,402500
11780,Manhattan,C,349000
11781,Manhattan,C,339000
11782,Manhattan,C,650000
11783,Manhattan,C,400000
11784,Manhattan,C,475000
11785,Manhattan,C,455000
11786,Manhattan,C,420000
11787,Manhattan,C,75000
11788,Manhattan,C,775000
11789,Manhattan,C,310000
11791,Manhattan,C,485000
11792,Manhattan,C,6600000
11793,Manhattan,C,340000
11794,Manhattan,C,340000
11795,Manhattan,C,350000
11796,Manhattan,C,350000
11797,Manhattan,C,325000
11798,Manhattan,C,350000
11799,Manhattan,C,325000
11800,Manhattan,C,325000
11801,Manhattan,C,500000
11802,Manhattan,C,350000
11803,Manhattan,C,325000
11804,Manhattan,C,620000
11805,Manhattan,C,330000
11806,Manhattan,C,352500
11807,Manhattan,C,475000
11808,Manhattan,C,465000
11809,Manhattan,C,395000
11810,Manhattan,C,440000
11811,Manhattan,C,603000
11812,Manhattan,C,350000
11813,Manhattan,C,460323
11814,Manhattan,C,400364
11815,Manhattan,C,403067
11816,Manhattan,C,624487
11817,Manhattan,C,350000
11818,Manhattan,C,555000
11819,Manhattan,C,284792
11822,Manhattan,C,380000
11823,Manhattan,C,385000
11824,Manhattan,C,800000
11825,Manhattan,D,5000000
11826,Manhattan,D,1300000
11827,Manhattan,D,750000
11828,Manhattan,D,235000
11829,Manhattan,D,750000
11830,Manhattan,D,8910000
11831,Manhattan,D,8700000
11833,Manhattan,D,5750000
11834,Manhattan,D,70980
11838,Manhattan,D,1875000
11839,Manhattan,D,890000
11840,Manhattan,D,5250000
11841,Manhattan,D,5500000
11842,Manhattan,D,1775000
11843,Manhattan,D,5900000
11844,Manhattan,D,4300000
11845,Manhattan,D,830000
11846,Manhattan,D,1400000
11847,Manhattan,D,1176078
11848,Manhattan,D,1465000
11849,Manhattan,D,1750000
11850,Manhattan,D,1707000
11851,Manhattan,D,250000
11852,Manhattan,D,83333
11853,Manhattan,D,125000
11854,Manhattan,D,875000
11855,Manhattan,D,4250000
11856,Manhattan,D,195000
11857,Manhattan,D,115000
11858,Manhattan,D,14600000
11859,Manhattan,D,900000
11860,Manhattan,D,2500000
11861,Manhattan,D,2400000
11862,Manhattan,D,2625000
11863,Manhattan,D,2775000
11866,Manhattan,D,1895000
11867,Manhattan,D,90000
11868,Manhattan,D,600000
11869,Manhattan,D,350000
11870,Manhattan,D,1050000
11871,Manhattan,D,850000
11872,Manhattan,D,1725000
11873,Manhattan,D,1300000
11874,Manhattan,D,2100000
11875,Manhattan,D,2250000
11876,Manhattan,D,2200000
11877,Manhattan,D,3009000
11879,Manhattan,D,2200000
11880,Manhattan,D,2500000
11881,Manhattan,D,30000000
11883,Manhattan,D,10500000
11884,Manhattan,D,6500000
11885,Manhattan,D,1275000
11886,Manhattan,D,2725000
11887,Manhattan,D,5260000
11888,Manhattan,D,3425000
11889,Manhattan,D,4650000
11890,Manhattan,D,375000
11891,Manhattan,D,4400000
11892,Manhattan,D,3952000
11893,Manhattan,D,2200000
11895,Manhattan,D,5525000
11896,Manhattan,D,10800000
11897,Manhattan,D,75000
11898,Manhattan,D,2100000
11899,Manhattan,D,1475000
11900,Manhattan,D,1325000
11901,Manhattan,D,5000000
11902,Manhattan,D,3365000
11904,Manhattan,D,2350000
11907,Manhattan,D,3600000
11908,Manhattan,D,1450000
11909,Manhattan,D,16808
11910,Manhattan,D,1275000
11911,Manhattan,D,2375000
11912,Manhattan,D,3407000
11913,Manhattan,D,19250000
11917,Manhattan,D,1150000
11918,Manhattan,D,1750000
11919,Manhattan,D,3495000
11920,Manhattan,D,1200000
11922,Manhattan,D,2500000
11923,Manhattan,D,25250000
11924,Manhattan,D,499000
11925,Manhattan,D,5500000
11926,Manhattan,D,15450000
11927,Manhattan,D,13995000
11929,Manhattan,D,1450000
11931,Manhattan,D,11000000
11932,Manhattan,D,5875000
11933,Manhattan,D,3425000
11935,Manhattan,D,1000000
11936,Manhattan,D,1400000
11937,Manhattan,D,8675000
11938,Manhattan,D,16000000
11939,Manhattan,D,1700000
11940,Manhattan,D,1550000
11941,Manhattan,D,4650000
11942,Manhattan,D,5200000
11943,Manhattan,D,2550000
11944,Manhattan,D,1200000
11945,Manhattan,D,3197250
11947,Manhattan,D,260000
11951,Manhattan,D,2375000
11952,Manhattan,D,1246300
11953,Manhattan,D,6775000
11954,Manhattan,D,2800000
11955,Manhattan,D,4650000
11956,Manhattan,D,1687500
11958,Manhattan,D,2350000
11959,Manhattan,D,3500000
11960,Manhattan,D,3847500
11961,Manhattan,D,20280
11962,Manhattan,D,8850000
11963,Manhattan,D,1300000
11964,Manhattan,D,898000
11965,Manhattan,D,1095000
11966,Manhattan,D,815000
11967,Manhattan,D,1695000
11968,Manhattan,D,950000
11969,Manhattan,D,775000
11970,Manhattan,D,855000
11971,Manhattan,D,1680000
11972,Manhattan,D,1730625
11973,Manhattan,D,225000
11974,Manhattan,D,6000000
11975,Manhattan,D,6000000
11976,Manhattan,D,4300000
11977,Manhattan,D,4900000
11978,Manhattan,D,4400000
11979,Manhattan,D,55000000
11980,Manhattan,D,100000
11981,Manhattan,D,915000
11982,Manhattan,D,3195000
11983,Manhattan,D,950000
11984,Manhattan,D,625000
11985,Manhattan,D,1300000
11986,Manhattan,D,7600000
11987,Manhattan,D,5875950
11988,Manhattan,D,1250000
11989,Manhattan,D,3871000
11990,Manhattan,D,5716144
11992,Manhattan,D,11025000
11993,Manhattan,D,8750000
11994,Manhattan,D,9500000
11995,Manhattan,D,13750000
11996,Manhattan,D,3500000
11998,Manhattan,D,3528000
11999,Manhattan,D,3750000
12000,Manhattan,D,1940000
12001,Manhattan,D,2160000
12002,Manhattan,D,1089000
12003,Manhattan,D,2215000
12004,Manhattan,D,425000
12005,Manhattan,D,780000
12006,Manhattan,D,450000
12007,Manhattan,D,740000
12008,Manhattan,D,450000
12009,Manhattan,D,2400000
12010,Manhattan,D,1650000
12011,Manhattan,D,1425000
12012,Manhattan,D,20977
12013,Manhattan,D,19933
12014,Manhattan,D,890000
12015,Manhattan,D,1440000
12016,Manhattan,D,510000
12017,Manhattan,D,1210000
12018,Manhattan,D,475000
12019,Manhattan,D,835000
12020,Manhattan,D,519000
12021,Manhattan,D,1210000
12022,Manhattan,D,999000
12023,Manhattan,D,1100000
12024,Manhattan,D,1850000
12025,Manhattan,D,3875000
12026,Manhattan,D,45630
12027,Manhattan,D,3825000
12028,Manhattan,D,121806
12029,Manhattan,D,1850000
12030,Manhattan,D,1810500
12031,Manhattan,D,2520000
12032,Manhattan,D,1662500
12033,Manhattan,D,2060000
12034,Manhattan,D,1300000
12035,Manhattan,D,2500000
12036,Manhattan,D,1800000
12039,Manhattan,D,700000
12040,Manhattan,D,75652
12041,Manhattan,D,2000000
12042,Manhattan,D,600000
12043,Manhattan,D,700000
12044,Manhattan,D,280000
12045,Manhattan,D,335000
12046,Manhattan,D,662000
12047,Manhattan,D,1275000
12048,Manhattan,D,1725000
12049,Manhattan,D,1720000
12050,Manhattan,D,2200000
12051,Manhattan,D,1950000
12052,Manhattan,D,4000000
12053,Manhattan,D,1018324
12054,Manhattan,D,1225000
12055,Manhattan,D,918000
12056,Manhattan,D,1250000
12057,Manhattan,D,610000
12058,Manhattan,D,1900000
12059,Manhattan,D,938000
12060,Manhattan,D,2807882
